Pais,Ano,Nombre_Indicador,Fuente_General,Fuente_Especifica,Categoria,Subcategoria1,Nivel_Educativo,Tipo_Desagregacion,Desagregacion,Edades,Valor
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,12_14,14.52701296
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_17,30.34351015
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,18_23,74.49033328
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_1,No_Aplica,16.03672464
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_1,No_Aplica,33.87189044
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_1,No_Aplica,16.26156432
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_1,No_Aplica,29.11621195
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_1,No_Aplica,4.908646153
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_1,No_Aplica,5.398540133
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_24,29.90737792
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_29,32.80112948
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_24,22.98247692
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_1,15_29,25.66986384
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_1,No_Aplica,57.73813189
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_1,No_Aplica,29.7140379
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_2,No_Aplica,112.2337353
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_2,No_Aplica,80.4608108
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_2,No_Aplica,17.60530262
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_2,No_Aplica,55.88454776
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_2,No_Aplica,94.10014461
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_2,No_Aplica,64.67433167
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_2,No_Aplica,11.79872155
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,4_5,70.02876129
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,6_11,97.03597318
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,12_14,88.21876172
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_17,73.97240693
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,18_23,28.13971152
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,4_5,29.97123861
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,6_11,2.964026735
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,12_14,11.78123688
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_17,26.02759198
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,18_23,71.86028835
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_2,No_Aplica,10.26530428
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_2,No_Aplica,27.98996908
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_2,No_Aplica,16.17646464
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_2,No_Aplica,35.12157129
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_2,No_Aplica,7.799741756
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_2,No_Aplica,7.398603415
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_24,25.77320385
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_29,28.26804066
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_24,19.78296784
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_2,15_29,22.1316076
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_2,No_Aplica,66.93537668
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_2,No_Aplica,38.38493429
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_3,No_Aplica,110.850093
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_3,No_Aplica,89.25970187
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_3,No_Aplica,23.91345177
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_3,No_Aplica,60.24223497
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_3,No_Aplica,94.80039861
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_3,No_Aplica,70.66332436
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_3,No_Aplica,15.0215935
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,4_5,74.47718506
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,6_11,97.89621735
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,12_14,90.0746648
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_17,78.58651679
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,18_23,29.72338445
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,4_5,25.52281504
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,6_11,2.103782729
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,12_14,9.925335561
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_17,21.41348321
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,18_23,70.27661596
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_3,No_Aplica,7.399899879
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_3,No_Aplica,23.79648965
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_3,No_Aplica,14.62430641
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_3,No_Aplica,37.23841407
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_3,No_Aplica,10.02024914
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_3,No_Aplica,11.34393385
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_24,21.42781217
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_29,22.46779851
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_24,16.23666484
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_3,15_29,17.32549865
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_3,No_Aplica,72.38134091
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_3,No_Aplica,46.68665491
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_4,No_Aplica,107.2839385
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_4,No_Aplica,98.98113087
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_4,No_Aplica,40.3784194
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_4,No_Aplica,66.24261898
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_4,No_Aplica,95.07618244
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_4,No_Aplica,76.49033901
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_4,No_Aplica,24.02229542
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,4_5,81.05571175
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,6_11,98.54085658
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,12_14,92.28928838
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_17,82.33324378
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,18_23,37.38438804
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,4_5,18.94428718
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,6_11,1.459142864
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,12_14,7.71071107
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_17,17.66675636
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,18_23,62.61561203
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_4,No_Aplica,4.682867161
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_4,No_Aplica,18.148179
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_4,No_Aplica,12.48054775
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_4,No_Aplica,37.04550311
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_4,No_Aplica,12.41575255
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_4,No_Aplica,18.53874972
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_24,15.61256715
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_29,16.03421504
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_24,11.90835677
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_4,15_29,12.24665076
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_4,No_Aplica,79.25910656
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_4,No_Aplica,58.4065094
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,103.8702522
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,105.7050569
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_5,No_Aplica,78.7845555
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Socioeconomico,Quintil_5,No_Aplica,75.20339796
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,95.07041638
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,82.64833232
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Socioeconomico,Quintil_5,No_Aplica,40.25629786
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,4_5,89.04438171
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,6_11,99.05566054
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,12_14,94.05309759
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_17,89.53159932
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,18_23,51.77362728
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,4_5,10.95561875
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,6_11,0.9443386369
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,12_14,6.404356442
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_17,10.46839952
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,18_23,48.22637258
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Socioeconomico,Quintil_5,No_Aplica,1.974841614
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Socioeconomico,Quintil_5,No_Aplica,9.769838214
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Socioeconomico,Quintil_5,No_Aplica,6.819644196
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Socioeconomico,Quintil_5,No_Aplica,28.23072802
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Socioeconomico,Quintil_5,No_Aplica,12.35967516
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Socioeconomico,Quintil_5,No_Aplica,42.96573814
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_24,9.347462824
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_29,9.385620015
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_24,7.122028811
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Socioeconomico,Quintil_5,15_29,7.008892025
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Socioeconomico,Quintil_5,No_Aplica,85.14208163
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Socioeconomico,Quintil_5,No_Aplica,72.29692786
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,118.197705
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,70.73819234
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Rural,No_Aplica,15.39538292
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Rural_Urbano,Rural,No_Aplica,43.7529477
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,93.72604752
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,56.96057804
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Rural,No_Aplica,9.294438802
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,4_5,52.19712015
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,6_11,95.82546361
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,12_14,85.13497353
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_17,68.97863065
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,18_23,23.83512944
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,4_5,47.80288063
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,6_11,4.174537083
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,12_14,14.86502811
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_17,31.0213703
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,18_23,76.16487063
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Rural_Urbano,Rural,No_Aplica,17.60200369
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Rural_Urbano,Rural,No_Aplica,36.7846625
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Rural_Urbano,Rural,No_Aplica,14.64708061
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Rural_Urbano,Rural,No_Aplica,22.79933951
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Rural_Urbano,Rural,No_Aplica,4.677515964
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Rural_Urbano,Rural,No_Aplica,7.455454588
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_24,22.55753627
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_29,24.06730806
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_24,18.78565524
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Rural,15_29,20.3298648
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Rural_Urbano,Rural,No_Aplica,60.90732161
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Rural_Urbano,Rural,No_Aplica,31.88559085
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,109.3261455
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,92.98643984
_LAC,2007,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Urbano,No_Aplica,47.07627467
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Prescolar,Rural_Urbano,Urbano,No_Aplica,59.54297791
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,94.56859706
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,73.46080072
_LAC,2007,Tasa_Neta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,Rural_Urbano,Urbano,No_Aplica,26.61666167
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,4_5,69.85647011
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,6_11,97.75424429
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,12_14,91.41174875
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_17,82.87972314
_LAC,2007,Tasa_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,18_23,41.29946559
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,4_5,30.14352985
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,6_11,2.245755214
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,12_14,8.588251523
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_17,17.12027734
_LAC,2007,Tasa_No_Asistencia,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,18_23,58.70053428
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,0,Rural_Urbano,Urbano,No_Aplica,5.1972131
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,1_a_5,Rural_Urbano,Urbano,No_Aplica,17.77442748
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,6,Rural_Urbano,Urbano,No_Aplica,9.725974868
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,7_a_11,Rural_Urbano,Urbano,No_Aplica,32.66641521
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,12,Rural_Urbano,Urbano,No_Aplica,12.88975724
_LAC,2007,Nivel_Educ_25,ENH,N/A,Cobertura,No_Aplica,13_mas,Rural_Urbano,Urbano,No_Aplica,23.26151722
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_24,18.52868986
_LAC,2007,Ninis_no,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_29,19.54647337
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_24,13.48004464
_LAC,2007,Ninis,ENH,N/A,Cobertura,No_Aplica,No_Aplica,Rural_Urbano,Urbano,15_29,14.37504646
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Primaria,Rural_Urbano,Urbano,No_Aplica,73.55238606
_LAC,2007,Tasa_Graduacion,ENH,N/A,Eficiencia,No_Aplica,Secundaria,Rural_Urbano,Urbano,No_Aplica,54.88508279
_LAC,2008,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Primaria,No_Aplica,No_Desagregado,No_Aplica,111.0916624
_LAC,2008,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Secundaria,No_Aplica,No_Desagregado,No_Aplica,85.03226606
_LAC,2008,Tasa_Bruta_Matri,ENH,N/A,Cobertura,No_Aplica,Superior,No_Aplica,No_Desagregado,No_Aplica,38.35538847
