country_id,country,country_es,Parent1Name,Parent1Name_es,Parent2Name,Parent2Name_es,Parent3Name,Parent3Name_es,Parent4Name,Parent4Name_es,ind_id,description,description_es,code,comm_id,Category,unit,year,value,Commoditie,Commoditie_es,unitusd,valueusd,Graph_Order
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,31,2,000t,2013,14.480665,Poultry Meat,Carne de Pollo,000t,14.480665,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,34,2,000t,2014,9.5,Refined Sugar,Azúcar Refinada,000t,9.5,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,5,2,000t,2014,0.116485,Beans,Frijol,000t,0.116485,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,85,2,000t,2014,1.252586,Sweet Potatoes,Batata,000t,1.252586,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,51,2,000t,2014,0.618281,Yam,Ñame,000t,0.618281,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,44,2,000t,2014,0.928227,Tomatoes,Tomate,000t,0.928227,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,9,2,000t,2014,0.05148,Cotton,Algodón,000t,0.05148,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,20,2,000t,2014,7.3729,Milk,Leche,000t,7.3729,40
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,3,000t,2013,0.1123,Beans,Frijol,000t,0.1123,10
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,31,2,000t,2014,15.730465,Poultry Meat,Carne de Pollo,000t,15.730465,40
BA,BARBADOS,BARBADOS,Level of consumption,Nivel de Consumo,NULL,NULL,NULL,NULL,NULL,NULL,4,Level of consumption,Nivel de Consumo,QC,56,2,000t,2014,0.596652376,Cassava,Yuca,000t,0.596652376,40
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,2,000t,2011,23.5,Refined Sugar,Azúcar Refinada,000t,23.5,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,2,000t,2011,0.27001,Beans,Frijol,000t,0.27001,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,2,000t,2011,0.50652,Sweet Potatoes,Batata,000t,0.50652,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,2,000t,2011,0.2431,Yam,Ñame,000t,0.2431,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,2,000t,2011,0.81295,Tomatoes,Tomate,000t,0.81295,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,2,000t,2011,0.01457,Cotton,Algodón,000t,0.01457,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,2,000t,2011,5.81027,Milk,Leche,000t,5.81027,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,2,000t,2011,14.4057,Poultry Meat,Carne de Pollo,000t,14.4057,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,3,000t,2011,285,Refined Sugar,Azúcar Refinada,000t,285,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,3,000t,2011,0.27001,Beans,Frijol,000t,0.27001,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,3,000t,2011,0.50652,Sweet Potatoes,Batata,000t,0.50652,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,3,000t,2011,0.2431,Yam,Ñame,000t,0.2431,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,3,000t,2011,0.81295,Tomatoes,Tomate,000t,0.81295,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,3,000t,2011,0.01457,Cotton,Algodón,000t,0.01457,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,3,000t,2011,5.81027,Milk,Leche,000t,5.81027,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,3,000t,2011,14.4057,Poultry Meat,Carne de Pollo,000t,14.4057,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,3,000t,2011,0.30838,Cassava,Yuca,000t,0.30838,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,2,000t,2012,24.5,Refined Sugar,Azúcar Refinada,000t,24.5,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,2,000t,2012,0.22637,Beans,Frijol,000t,0.22637,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,2,000t,2012,1.21106,Sweet Potatoes,Batata,000t,1.21106,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,2,000t,2012,0.34675,Yam,Ñame,000t,0.34675,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,2,000t,2012,1.03334,Tomatoes,Tomate,000t,1.03334,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,2,000t,2012,0.0124,Cotton,Algodón,000t,0.0124,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,2,000t,2012,6.14609,Milk,Leche,000t,6.14609,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,2,000t,2012,14.0508,Poultry Meat,Carne de Pollo,000t,14.0508,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,2,000t,2012,0.18485,Cassava,Yuca,000t,0.18485,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,3,000t,2012,258,Refined Sugar,Azúcar Refinada,000t,258,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,3,000t,2012,0.22637,Beans,Frijol,000t,0.22637,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,3,000t,2012,1.21106,Sweet Potatoes,Batata,000t,1.21106,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,3,000t,2012,0.34675,Yam,Ñame,000t,0.34675,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,3,000t,2012,1.03334,Tomatoes,Tomate,000t,1.03334,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,3,000t,2012,0.0124,Cotton,Algodón,000t,0.0124,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,3,000t,2012,6.14609,Milk,Leche,000t,6.14609,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,3,000t,2012,14.0508,Poultry Meat,Carne de Pollo,000t,14.0508,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,3,000t,2012,0.18485,Cassava,Yuca,000t,0.18485,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,2,000t,2013,18.4,Refined Sugar,Azúcar Refinada,000t,18.4,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,2,000t,2013,0.1123,Beans,Frijol,000t,0.1123,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,2,000t,2013,1.2181,Sweet Potatoes,Batata,000t,1.2181,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,2,000t,2013,0.7518,Yam,Ñame,000t,0.7518,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,2,000t,2013,0.977,Tomatoes,Tomate,000t,0.977,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,2,000t,2013,0.0486,Cotton,Algodón,000t,0.0486,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,2,000t,2013,3.9876,Milk,Leche,000t,3.9876,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,2,000t,2013,13.3994,Poultry Meat,Carne de Pollo,000t,13.3994,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,2,000t,2013,1.0376,Cassava,Yuca,000t,1.0376,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,3,000t,2013,203,Refined Sugar,Azúcar Refinada,000t,203,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,3,000t,2013,1.2181,Sweet Potatoes,Batata,000t,1.2181,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,3,000t,2013,0.7518,Yam,Ñame,000t,0.7518,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,3,000t,2013,0.977,Tomatoes,Tomate,000t,0.977,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,3,000t,2013,0.0486,Cotton,Algodón,000t,0.0486,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,3,000t,2013,3.9876,Milk,Leche,000t,3.9876,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,3,000t,2013,13.3994,Poultry Meat,Carne de Pollo,000t,13.3994,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,3,000t,2013,1.0376,Cassava,Yuca,000t,1.0376,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,2,000t,2014,16,Refined Sugar,Azúcar Refinada,000t,16,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,2,000t,2014,0.1092,Beans,Frijol,000t,0.1092,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,2,000t,2014,1.2319,Sweet Potatoes,Batata,000t,1.2319,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,2,000t,2014,0.5671,Yam,Ñame,000t,0.5671,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,2,000t,2014,0.781,Tomatoes,Tomate,000t,0.781,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,2,000t,2014,0.0638,Cotton,Algodón,000t,0.0638,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,2,000t,2014,4.966,Milk,Leche,000t,4.966,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,2,000t,2014,14.3919,Poultry Meat,Carne de Pollo,000t,14.3919,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,2,000t,2014,0.5529,Cassava,Yuca,000t,0.5529,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,34,3,000t,2014,179.6846961,Refined Sugar,Azúcar Refinada,000t,179.6846961,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,5,3,000t,2014,0.1092,Beans,Frijol,000t,0.1092,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,85,3,000t,2014,1.2319,Sweet Potatoes,Batata,000t,1.2319,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,51,3,000t,2014,0.5671,Yam,Ñame,000t,0.5671,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,44,3,000t,2014,0.781,Tomatoes,Tomate,000t,0.781,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,9,3,000t,2014,0.0638,Cotton,Algodón,000t,0.0638,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,20,3,000t,2014,4.966,Milk,Leche,000t,4.966,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,31,3,000t,2014,14.3919,Poultry Meat,Carne de Pollo,000t,14.3919,10
BA,BARBADOS,BARBADOS,Level of production,Nivel de Producción,NULL,NULL,NULL,NULL,NULL,NULL,1,Level of production,Nivel de Producción,QP,56,3,000t,2014,0.5529,Cassava,Yuca,000t,0.5529,10
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,34,2,000t,2011,0,Refined Sugar,Azúcar Refinada,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,5,2,000t,2011,0,Beans,Frijol,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,85,2,000t,2011,0,Sweet Potatoes,Batata,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,51,2,000t,2011,0,Yam,Ñame,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,44,2,000t,2011,0,Tomatoes,Tomate,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,9,2,000t,2011,0.0005828,Cotton,Algodón,000t,0.0005828,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,20,2,000t,2011,0,Milk,Leche,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,31,2,000t,2011,0,Poultry Meat,Carne de Pollo,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,56,2,000t,2011,0.00986816,Cassava,Yuca,000t,0.00986816,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,34,2,000t,2012,0,Refined Sugar,Azúcar Refinada,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,5,2,000t,2012,0,Beans,Frijol,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,85,2,000t,2012,0,Sweet Potatoes,Batata,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,51,2,000t,2012,0,Yam,Ñame,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,44,2,000t,2012,0,Tomatoes,Tomate,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,9,2,000t,2012,0.000496,Cotton,Algodón,000t,0.000496,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,20,2,000t,2012,0,Milk,Leche,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,31,2,000t,2012,0,Poultry Meat,Carne de Pollo,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,56,2,000t,2012,0.0059152,Cassava,Yuca,000t,0.0059152,
BA,BARBADOS,BARBADOS,Market price differential,Diferencial de Precio de Mercado,NULL,NULL,NULL,NULL,NULL,NULL,8,Market price differential,Diferencial de Precio de Mercado,MPD,5,2,BAD/t,2011,4067.95,Beans,Frijol,USD/t,2033.98,80
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,34,2,000t,2013,0,Refined Sugar,Azúcar Refinada,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,5,2,000t,2013,0,Beans,Frijol,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,85,2,000t,2013,0,Sweet Potatoes,Batata,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,51,2,000t,2013,0,Yam,Ñame,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,44,2,000t,2013,0,Tomatoes,Tomate,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,9,2,000t,2013,0.001944,Cotton,Algodón,000t,0.001944,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,20,2,000t,2013,0,Milk,Leche,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,31,2,000t,2013,0,Poultry Meat,Carne de Pollo,000t,0,
BA,BARBADOS,BARBADOS,Market transfers,Transferencias de Mercado,NULL,NULL,NULL,NULL,NULL,NULL,9,Market transfers,Transferencias de Mercado,CT,51,2,BADmn,2011,0.498830986,Yam,Ñame,USDmn,0.249415493,90
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,56,2,000t,2013,0.0332032,Cassava,Yuca,000t,0.0332032,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,34,2,000t,2014,0,Refined Sugar,Azúcar Refinada,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,5,2,000t,2014,0,Beans,Frijol,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,85,2,000t,2014,0,Sweet Potatoes,Batata,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,51,2,000t,2014,0,Yam,Ñame,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,44,2,000t,2014,0,Tomatoes,Tomate,000t,0,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,9,2,000t,2014,0.002552,Cotton,Algodón,000t,0.002552,
BA,BARBADOS,BARBADOS,Level of production used for feed,Nivel de Producción usada para alimentación animal,NULL,NULL,NULL,NULL,NULL,NULL,188,Level of production used for feed,Nivel de Producción usada para alimentación animal,QPF,20,2,000t,2014,0,Milk,Leche,000t,0,
